CMDLINE C:\Python312\python.exe pipelines/clean_fire_data.py
MEM 1203.406250 1746033167.6913
MEM 1203.859375 1746033167.7919
MEM 1204.207031 1746033167.8925
MEM 1204.671875 1746033167.9930
MEM 1205.195312 1746033168.0936
MEM 1205.535156 1746033168.1942
MEM 1206.070312 1746033168.2946
MEM 1206.535156 1746033168.3950
MEM 1206.800781 1746033168.4955
MEM 1207.234375 1746033168.5958
MEM 1207.601562 1746033168.6962
MEM 1208.066406 1746033168.7965
MEM 1208.332031 1746033168.8970
MEM 1208.859375 1746033168.9977
MEM 1209.058594 1746033169.0982
MEM 1209.511719 1746033169.1987
MEM 1210.058594 1746033169.2992
MEM 1210.585938 1746033169.3994
MEM 1211.058594 1746033169.4998
MEM 1211.652344 1746033169.6002
MEM 1211.988281 1746033169.7004
MEM 1212.515625 1746033169.8008
MEM 1212.988281 1746033169.9011
MEM 1213.515625 1746033170.0014
MEM 1214.046875 1746033170.1082
MEM 1214.378906 1746033170.2084
MEM 1214.578125 1746033170.3103
MEM 1214.843750 1746033170.4113
MEM 1215.308594 1746033170.5117
MEM 1215.570312 1746033170.6122
MEM 1216.035156 1746033170.7128
MEM 1216.304688 1746033170.8130
MEM 1216.636719 1746033170.9137
MEM 1217.035156 1746033171.0556
MEM 1217.363281 1746033171.1902
MEM 1217.648438 1746033171.2909
MEM 1218.097656 1746033171.3919
MEM 1218.566406 1746033171.4921
MEM 1218.832031 1746033171.5924
MEM 1219.226562 1746033171.6931
MEM 1219.695312 1746033171.7939
MEM 1220.160156 1746033171.8949
MEM 1220.625000 1746033171.9954
MEM 1221.023438 1746033172.0958
MEM 1221.488281 1746033172.1965
MEM 1221.953125 1746033172.2968
MEM 1222.289062 1746033172.3972
MEM 1222.816406 1746033172.4974
MEM 1223.281250 1746033172.5981
MEM 1223.750000 1746033172.6984
MEM 1224.082031 1746033172.7987
MEM 1224.609375 1746033172.8990
MEM 1225.074219 1746033172.9994
MEM 1225.609375 1746033173.0996
MEM 1226.074219 1746033173.2002
MEM 1226.406250 1746033173.3006
MEM 1226.937500 1746033173.4009
MEM 1227.402344 1746033173.5011
MEM 1227.867188 1746033173.6015
MEM 1228.226562 1746033173.7036
MEM 1228.597656 1746033173.8048
MEM 1229.128906 1746033173.9054
MEM 1229.730469 1746033174.0057
MEM 1230.261719 1746033174.1060
MEM 1230.730469 1746033174.2065
MEM 1231.195312 1746033174.3070
MEM 1231.753906 1746033174.4073
MEM 1232.257812 1746033174.5080
MEM 1232.792969 1746033174.6084
MEM 1233.386719 1746033174.7191
MEM 1233.785156 1746033174.8264
MEM 1234.050781 1746033174.9268
MEM 1234.316406 1746033175.0273
MEM 1234.585938 1746033175.1280
MEM 1234.980469 1746033175.2285
MEM 1235.355469 1746033175.3291
MEM 1235.578125 1746033175.4294
MEM 1235.914062 1746033175.5302
MEM 1236.378906 1746033175.6307
MEM 1236.906250 1746033175.7312
MEM 1237.433594 1746033175.8317
MEM 1237.773438 1746033175.9321
MEM 1238.238281 1746033176.0328
MEM 1238.699219 1746033176.1333
MEM 1239.101562 1746033176.2336
MEM 1239.570312 1746033176.3341
MEM 1240.035156 1746033176.4347
MEM 1240.562500 1746033176.5361
MEM 1240.890625 1746033176.6374
MEM 1240.890625 1746033176.7380
MEM 1240.890625 1746033176.8387
MEM 1240.890625 1746033176.9396
MEM 1240.890625 1746033177.0400
MEM 1240.890625 1746033177.1406
MEM 1240.890625 1746033177.2419
MEM 1240.890625 1746033177.3429
MEM 1240.890625 1746033177.4435
MEM 1241.027344 1746033177.5438
MEM 1241.554688 1746033177.6445
MEM 1242.085938 1746033177.7449
MEM 1242.417969 1746033177.8453
MEM 1242.882812 1746033177.9455
MEM 1243.347656 1746033178.0458
MEM 1243.750000 1746033178.1464
MEM 1244.214844 1746033178.2469
MEM 1244.484375 1746033178.3475
MEM 1245.011719 1746033178.4476
MEM 1245.546875 1746033178.5478
MEM 1246.203125 1746033178.6485
MEM 1246.675781 1746033178.7490
MEM 1247.140625 1746033178.8493
MEM 1247.730469 1746033178.9499
MEM 1248.066406 1746033179.0503
MEM 1248.531250 1746033179.1509
MEM 1249.062500 1746033179.2515
MEM 1249.394531 1746033179.3535
MEM 1249.664062 1746033179.4568
MEM 1249.867188 1746033179.5638
MEM 1250.328125 1746033179.6642
MEM 1250.722656 1746033179.7649
MEM 1251.125000 1746033179.8651
MEM 1251.386719 1746033179.9654
MEM 1251.660156 1746033180.0662
MEM 1252.125000 1746033180.1669
MEM 1252.597656 1746033180.2672
MEM 1253.152344 1746033180.3675
MEM 1253.636719 1746033180.4682
MEM 1253.984375 1746033180.5697
MEM 1254.519531 1746033180.6705
MEM 1254.988281 1746033180.7708
MEM 1255.457031 1746033180.8714
MEM 1255.792969 1746033180.9719
MEM 1256.312500 1746033181.0723
MEM 1256.785156 1746033181.1728
MEM 1257.250000 1746033181.2733
MEM 1257.648438 1746033181.3737
MEM 1258.175781 1746033181.4741
MEM 1258.640625 1746033181.5747
MEM 1259.105469 1746033181.6754
MEM 1259.632812 1746033181.7759
MEM 1259.968750 1746033181.8765
MEM 1260.441406 1746033181.9770
MEM 1260.906250 1746033182.0776
MEM 1261.296875 1746033182.1778
MEM 1261.761719 1746033182.2784
MEM 1262.226562 1746033182.3790
MEM 1262.699219 1746033182.4794
MEM 1263.093750 1746033182.5797
MEM 1263.488281 1746033182.6801
MEM 1264.023438 1746033182.7806
MEM 1298.750000 1746033182.8809
MEM 1388.621094 1746033182.9814
MEM 1505.980469 1746033183.0817
MEM 1635.824219 1746033183.1822
MEM 1761.003906 1746033183.2826
MEM 1882.699219 1746033183.3829
MEM 2031.914062 1746033183.4836
MEM 2210.195312 1746033183.5858
MEM 2283.753906 1746033183.6879
MEM 2328.601562 1746033183.7887
MEM 2362.351562 1746033183.8906
MEM 2323.644531 1746033183.9925
MEM 2244.339844 1746033184.0928
MEM 2093.269531 1746033184.1931
MEM 2093.269531 1746033184.3190
MEM 2093.269531 1746033184.4201
MEM 2093.269531 1746033184.5205
MEM 2093.269531 1746033184.6224
MEM 2093.269531 1746033184.7565
MEM 2093.269531 1746033184.8574
MEM 2093.269531 1746033184.9579
MEM 2093.269531 1746033185.0587
MEM 2093.269531 1746033185.1592
MEM 2093.269531 1746033185.2596
MEM 2093.269531 1746033185.3601
MEM 2093.269531 1746033185.4607
MEM 2093.269531 1746033185.5651
MEM 2093.269531 1746033185.6659
MEM 2093.269531 1746033185.7661
MEM 2093.269531 1746033185.8669
MEM 2093.269531 1746033185.9698
MEM 2093.269531 1746033186.0708
MEM 2093.269531 1746033186.1711
MEM 2093.269531 1746033186.2724
MEM 2093.269531 1746033186.3738
MEM 2093.269531 1746033186.4743
MEM 2093.269531 1746033186.5752
MEM 2093.269531 1746033186.6755
MEM 2093.269531 1746033186.7758
MEM 2093.269531 1746033186.8765
MEM 2093.269531 1746033186.9768
MEM 2093.269531 1746033187.0777
MEM 2093.269531 1746033187.1779
MEM 2093.269531 1746033187.2781
MEM 2093.269531 1746033187.3784
MEM 2093.269531 1746033187.4787
MEM 2093.269531 1746033187.5790
MEM 2093.269531 1746033187.6794
MEM 2093.269531 1746033187.7919
MEM 2093.269531 1746033187.8925
MEM 2093.269531 1746033187.9930
MEM 2093.269531 1746033188.0935
MEM 2093.269531 1746033188.1940
MEM 2093.269531 1746033188.2945
MEM 2093.269531 1746033188.3950
MEM 2093.269531 1746033188.4954
MEM 2093.269531 1746033188.5961
MEM 2093.269531 1746033188.6967
MEM 2093.269531 1746033188.7972
MEM 2093.269531 1746033188.8976
MEM 2093.269531 1746033188.9983
MEM 2093.269531 1746033189.0988
MEM 2093.269531 1746033189.1993
MEM 2093.269531 1746033189.3008
MEM 2093.269531 1746033189.4020
MEM 2093.269531 1746033189.5065
MEM 2093.269531 1746033189.6193
MEM 2093.269531 1746033189.7196
MEM 2093.269531 1746033189.8198
MEM 2093.269531 1746033189.9203
MEM 2093.269531 1746033190.0207
MEM 2093.269531 1746033190.1213
MEM 2093.269531 1746033190.2216
MEM 2093.269531 1746033190.3219
MEM 2093.269531 1746033190.4225
MEM 2093.269531 1746033190.5231
MEM 2093.269531 1746033190.6238
MEM 2093.269531 1746033190.7243
MEM 2093.269531 1746033190.8249
MEM 2093.269531 1746033190.9255
MEM 2093.269531 1746033191.0260
MEM 2093.269531 1746033191.1262
MEM 2093.269531 1746033191.2265
MEM 2093.269531 1746033191.3270
MEM 2093.269531 1746033191.4272
MEM 2093.269531 1746033191.5276
MEM 2093.269531 1746033191.6280
MEM 2093.269531 1746033191.7285
MEM 2093.269531 1746033191.8287
MEM 2093.269531 1746033191.9291
MEM 2093.269531 1746033192.0294
MEM 2093.269531 1746033192.1296
MEM 2093.269531 1746033192.2300
MEM 2093.269531 1746033192.3307
MEM 2093.269531 1746033192.4313
MEM 2093.269531 1746033192.5318
MEM 2093.269531 1746033192.6319
MEM 2093.269531 1746033192.7364
MEM 2093.269531 1746033192.8376
MEM 2093.269531 1746033192.9384
MEM 2093.269531 1746033193.0387
MEM 2093.269531 1746033193.1391
MEM 2093.269531 1746033193.2521
MEM 2093.269531 1746033193.3695
MEM 2093.269531 1746033193.4699
MEM 2093.269531 1746033193.5704
MEM 2093.269531 1746033193.6708
MEM 2093.269531 1746033193.7713
MEM 2093.269531 1746033193.8719
MEM 2093.269531 1746033193.9780
MEM 2093.269531 1746033194.0887
MEM 2093.269531 1746033194.2053
MEM 2093.269531 1746033194.3063
MEM 2093.269531 1746033194.4066
MEM 2093.269531 1746033194.5085
MEM 2093.269531 1746033194.6090
MEM 2093.269531 1746033194.7106
MEM 2093.269531 1746033194.8108
MEM 2093.269531 1746033194.9113
MEM 2093.269531 1746033195.0202
MEM 2093.269531 1746033195.1277
MEM 2093.269531 1746033195.2289
MEM 2095.082031 1746033195.3348
MEM 2098.265625 1746033195.4400
MEM 2099.167969 1746033195.5414
MEM 2093.367188 1746033195.6419
MEM 2119.304688 1746033195.7432
MEM 2143.382812 1746033195.8445
MEM 2143.382812 1746033195.9451
MEM 2143.683594 1746033196.0457
MEM 2143.683594 1746033196.1473
MEM 2096.871094 1746033196.2487
MEM 2096.871094 1746033196.3521
MEM 2051.058594 1746033196.4609
MEM 2051.156250 1746033196.5712
MEM 2051.156250 1746033196.6738
MEM 2051.156250 1746033196.7750
MEM 2051.156250 1746033196.8759
MEM 2051.156250 1746033196.9767
MEM 2051.156250 1746033197.0772
MEM 2051.156250 1746033197.1780
MEM 2051.156250 1746033197.2786
MEM 2051.156250 1746033197.3789
MEM 2051.156250 1746033197.4795
MEM 2051.191406 1746033197.5801
MEM 2051.191406 1746033197.6804
MEM 1817.253906 1746033197.7818
MEM 1446.234375 1746033197.8851
MEM 1454.453125 1746033197.9872
MEM 1462.343750 1746033198.0886
MEM 1469.140625 1746033198.1900
MEM 1476.531250 1746033198.2933
MEM 1480.843750 1746033198.3941
MEM 1427.410156 1746033198.4944
MEM 1423.593750 1746033198.6136
MEM 1419.164062 1746033198.7257
MEM 1416.382812 1746033198.8273
MEM 1404.664062 1746033198.9279
MEM 1385.097656 1746033199.0284
MEM 1370.054688 1746033199.1288
MEM 1355.152344 1746033199.2304
MEM 1341.746094 1746033199.3384
MEM 1334.347656 1746033199.4398
MEM 1324.054688 1746033199.5417
MEM 1316.562500 1746033199.6449
MEM 1306.589844 1746033199.7458
MEM 1294.628906 1746033199.8462
MEM 1278.343750 1746033199.9464
MEM 1266.636719 1746033200.0470
MEM 1230.476562 1746033200.1475
MEM 1210.093750 1746033200.2477
MEM 1171.203125 1746033200.3484
MEM 1095.804688 1746033200.4493
MEM 1040.949219 1746033200.5504
MEM 934.214844 1746033200.6510
MEM 834.289062 1746033200.7519
MEM 734.332031 1746033200.8527
MEM 668.125000 1746033200.9531
MEM 58.863281 1746033201.0548
MEM 59.605469 1746033201.1560
MEM 55.312500 1746033201.2595
MEM 55.070312 1746033201.3876
